299.5663907	298.1162952
299.5735952	298.1324123
299.5651379	298.0776142
299.5654996	298.0950855
299.5660567	298.1050895
299.5663907	298.1295799
299.5678637	298.1269172
299.5680868	298.120499
299.560493	298.120005
299.5676697	298.131224
299.5691719	298.1762851
299.572621	298.2141021
299.5596033	298.3297409
299.5595465	298.4283279
299.5624953	298.3971542
299.5578226	298.303244
299.5668909	298.1363357
299.5634973	298.0814041
299.5597973	298.1272415
299.5694227	298.2761367
299.5547352	298.3499225
299.5532608	298.3952926
299.5686425	298.3596958
299.5600481	298.2321628
299.561772	298.138533
299.5612163	298.1584323
299.5585183	298.1797126
299.5527314	298.1930622
299.5566822	298.1910785
299.552342	298.1934246
299.5564313	298.2215522
299.566557	298.1867813
299.5673912	298.2040828
299.5602421	298.1740917
299.5663338	298.1998924
299.5620505	298.2272876
299.5643592	298.2602466
299.5668632	298.3537906
299.5612163	298.2998394
299.5575441	298.2790473
299.5601036	298.2384418
299.5583229	298.2451175
299.5609932	298.2679981
299.5653611	298.3214305
299.5590462	298.3434032
299.5550969	298.288792
299.5537056	298.2311405
299.5612717	298.2081912
299.5667801	298.1929668
299.5647763	298.1596321
299.5543181	298.1535972
299.5641083	298.1203083
299.5600481	298.0760444
299.5625508	298.047787
299.5630247	298.0960029
299.5580735	298.1034873
299.555514	298.1456455
299.5528714	298.1789726
299.558546	298.1451038
299.5633295	298.1022647
299.5527591	298.1445297
299.5501179	298.189215
299.5559034	298.2329181
299.5541504	298.2368835
299.5587677	298.2048763
299.5534825	298.1545318
299.5552077	298.222525
299.5486989	298.206364
299.5564313	298.2167648
299.5546798	298.1969989
299.553901	298.2303222
299.55874	298.2568363
299.5651102	298.2564987
299.5472245	298.2731956
299.5516186	298.3035053
299.5510076	298.3366779
299.5529822	298.3308567
299.5433583	298.3289608
299.542718	298.3453735
299.5472799	298.3561214
299.543997	298.235453
299.5486989	298.2559341
299.542912	298.1742462
299.5472522	298.1460212
299.5432183	298.0936702
299.5455546	298.0605911
299.5398523	298.0461505
299.5484758	298.0594734
299.5477247	298.0519756
299.5432183	298.0500835
299.5432183	298.0438179
299.5434137	298.0323623
299.536988	297.9941066
299.5430243	297.9682296
299.5495054	297.979832
299.5478355	297.9853176
299.5359307	297.9882568
299.5352904	298.0129417
299.5351242	298.0279563
299.53429	298.0425151
299.5455269	298.0657104
299.54575	298.0806144
299.5423841	298.0940174
299.5424949	298.1052955
299.544999	298.1162284
299.5477247	298.1325439
299.5490606	298.151234
299.5406879	298.1729511
299.5312857	298.1813968
299.5390458	298.2044643
299.538267	298.2163223
299.5361815	298.2162288
299.5416884	298.198479
299.5431074	298.1767753
299.543386	298.1520866
299.5330649	298.1198467
299.5424672	298.1125892
299.5386287	298.0676406
299.5465011	298.035149
299.5452498	298.0370449
299.5394075	298.0224327
299.535041	298.0105518
299.5345962	298.0001338
299.5322584	297.9664577
299.5340668	297.9485363
299.5372943	297.9560016
299.5340391	297.960852
299.5367926	297.9694999
299.5446096	297.964743
299.5375436	297.9850791
299.5326755	297.9974655
299.5399923	298.0019535
299.5354581	298.0241512
299.5342623	298.0357803
299.5359861	298.0388969
299.5281137	298.0736221
299.5253325	298.1053146
299.5300052	298.115084
299.5382393	298.1078323
299.5349856	298.0968498
299.5276966	298.0925792
299.531118	298.0570968
299.5331772	298.0208248
299.5305346	298.0163387
299.5284199	297.9910701
299.53415	297.9889854
299.5316196	298.0757659
299.5319813	298.1916221
299.5255556	298.1905178
299.5286154	298.1437362
299.5285308	298.1177944
299.5275026	298.1240333
299.5284476	298.0450443
299.5343177	297.9509738
299.5240258	297.9332088
299.4533986	297.9975551
299.3463874	298.0040725
299.219294	298.0951713
299.0925609	298.1331047
298.9607089	298.2642768
298.8432949	298.3724769
298.7159507	298.2480834
298.5918879	298.0892986
298.4812613	298.0667728
298.3671565	297.9760345
298.2523851	297.9483169
298.1365564	297.9310325
298.0155256	297.9408916
297.9099626	297.9491485
297.8078195	298.0105308
297.7106554	298.0792087
297.6076503	298.1313766
297.5125455	298.1944622
297.4042829	298.2249969
297.3089549	298.2274002
297.2172714	298.2171634
297.1211369	298.2154792
297.0257535	298.1672386
296.9318722	298.0896648
296.8432761	298.0137905
296.7585185	297.9889225
296.6771823	297.9790061
296.5938438	297.9668239
296.512757	297.990229
296.4314223	298.0017799
296.3364559	298.0397876
296.2653562	298.0413364
296.1918094	298.0320533
296.1128095	298.0163673
296.0355627	298.0106643
295.9535032	297.9746765
295.8856309	297.9233879
295.8254079	297.8855785
295.7542528	297.8720058
295.7004832	297.8960689
295.6345842	297.8996128
295.5633459	297.93759
295.5015931	298.0667385
295.4310782	298.1786235
295.3767238	298.1807044
295.3225094	298.2254432
295.2549142	298.2096828
295.2004781	298.2083038
295.1485709	298.1988052
295.1247043	298.2114719
295.0497384	298.212519
295.0110734	298.2299503
294.9706	298.2156147
294.9161348	298.1350349
294.8662606	298.0749687
294.8173299	298.0322269
294.7826158	297.9908851
294.7419192	297.9501747
294.6955218	297.9457649
294.6512931	297.9250797
294.6180796	297.935799
294.5662847	297.9514812
294.5348519	297.9736007
294.4964931	298.0137142
294.4586347	298.0364536
294.4226123	298.063908
294.3988565	298.1310314
294.3572703	298.1853527
294.315935	298.1823276
294.2892581	298.1871532
294.2568525	298.1893085
294.2333753	298.1758083
294.199049	298.1818145
294.1712884	298.1913627
294.142192	298.2100833
294.1146531	298.2204555
294.0897568	298.236111
294.0673923	298.2669223
294.0460575	298.2978462
294.0089778	298.3429149
293.9945688	298.3645328
293.9614385	298.3628868
293.9400205	298.3802303
293.921299	298.394831
293.899881	298.4078964
293.8805763	298.4114822
293.8539547	298.4076465
293.8363752	298.4114593
293.8146218	298.393124
293.7799907	298.3853878
293.7732588	298.3668102
293.759684	298.3875488
293.7268337	298.3667625
293.7276402	298.3142951
293.6994333	298.3253196
293.6800731	298.3495048
293.6607961	298.3918785
293.6482509	298.3999732
293.6330078	298.3842891
293.6206843	298.3824104
293.6137584	298.3603729
293.5896409	298.345959
293.5619081	298.3293003
293.564523	298.3460506
293.5435484	298.3181728
293.5126172	298.2988418
293.5121156	298.3451236
293.503215	298.314236
293.4975681	298.3122123
293.4838825	298.3045238
293.4653565	298.2853721
293.4527545	298.2866004
293.4424072	298.2990402
293.4249108	298.2537502
293.4237426	298.221659
293.41537	298.2200168
293.4055506	298.3071979
293.3976228	298.3432373
293.379263	298.3616546
293.3796247	298.3852581
293.3639367	298.4237102
293.353394	298.4200901
293.3453276	298.3967651
293.3265785	298.3941959
293.3245484	298.4125198
293.3264676	298.4504875
293.3168145	298.4875053
293.3155078	298.4739822
293.3051882	298.5224727
293.2909455	298.5330204
293.2816541	298.5427536
293.2795408	298.5711139
293.2733937	298.6073287
293.2558405	298.5910629
293.2482189	298.5230983
293.2517803	298.5344776
293.2488037	298.5918983
293.2384826	298.5113147
293.2263269	298.3982585
293.2195118	298.3429645
293.2177326	298.3119949
293.2141435	298.4303802
293.2098325	298.4115985
293.2040455	298.41898
293.1948664	298.4286655
293.2009027	298.5057205
293.193058	298.5520843
293.1905277	298.5619987
293.1899429	298.5873016
293.1859658	298.5835384
293.181404	298.5301441
293.1770638	298.4529403
293.166521	298.465485
293.1672167	298.4679206
293.1612912	298.4826206
293.1495249	298.5028194
293.1491355	298.4735759
293.1412922	298.445124
293.1414308	298.4104084
293.1448522	298.3743041
293.135867	298.3628715
293.1352837	298.342419
293.1361733	298.3363174
293.1303601	298.34071
293.1289965	298.365702
293.1231002	298.4164871
293.1198728	298.4378074
293.1214581	298.4647926
293.1167299	298.4740737
293.1058532	298.4651683
293.1044619	298.4228633
293.1024595	298.4106086
293.1089684	298.3122257
293.1096086	298.2127059
293.1069106	298.1700824
293.1089961	298.1625961
293.1008466	298.153477
293.0951442	298.1755126
293.0991213	298.2088684
293.0972852	298.2210296
293.0967572	298.2773422
293.0869933	298.3672298
293.1002617	298.3826221
293.0864653	298.4015869
293.0882169	298.4175743
293.0939192	298.4203723
293.0888571	298.3796161
293.0852972	298.3004878
293.0901084	298.241978
293.0812632	298.1772369
293.0884677	298.1625865
293.0840721	298.1025356
293.086687	298.0812534
293.0843507	298.0428127
293.0850463	298.0841602
293.0863253	298.0758556
293.0806799	298.0699275
293.074559	298.060696
293.0724735	298.0846122
293.0741419	298.1046089
293.0711376	298.1143936
293.0736694	298.131575
293.0708605	298.1318992
293.0696909	298.1179317
293.0675776	298.0901893
293.0804013	298.1297973
293.0711099	298.1870769
293.0711376	298.2293437
293.074559	298.2489074
293.0698863	298.2687686
293.0771739	298.2919219
293.0783144	298.2845424
293.0721672	298.2909492
293.0784267	298.3067974
293.0825714	298.3003658
293.0761734	298.3191093
293.0797888	298.2958492
293.0747821	298.252003
293.0774524	298.2158893
293.0792886	298.1996368
293.0682733	298.1926197
293.067967	298.1754726
293.0737802	298.1450141
293.0768399	298.1219772
293.0815141	298.1104244
293.0737248	298.0860866
293.0860205	298.0537265
293.0867716	298.049496
293.0730568	298.0375732
293.0756717	298.0341094
293.0720287	298.0327171
293.0822929	298.0514663
293.0848801	298.0846351
293.0783698	298.0882839
293.0830439	298.0575927
293.0757272	298.0342372
293.0894973	298.0541996
293.0830162	298.0436176
293.0844615	298.0010265
293.083795	297.9761909
293.0852126	297.981953
293.0843507	297.9618801
293.0841013	297.950085
293.0913057	297.967583
293.0970358	298.038401
293.0893573	298.0901035
293.0893865	298.115969
293.0876889	298.1285137
293.0958953	298.1498283
293.0928356	298.1233238
293.0995661	298.106789
293.0891634	298.1058563
293.0928633	298.116999
293.0952274	298.1263774
293.0939761	298.1376136
293.0950042	298.1277793
293.0966187	298.1048416
293.096117	298.1221622
293.100568	298.1489814
293.1037109	298.1818069
293.1016808	298.1379684
293.106298	298.1361221
293.1079679	298.1373504
293.1086621	298.1432174
293.110943	298.1310962
293.1076339	298.1668113
293.1132531	298.2141384
293.1176196	298.2196105
293.1168131	298.2234081
293.1125298	298.2187007
293.1201236	298.1894573
293.1193449	298.1709827
293.1154772	298.156134
293.123545	298.163813
293.1170916	298.1693805
293.1183152	298.1586784
293.1277452	298.1600879
293.1264939	298.1756385
293.130277	298.2041343
293.1314729	298.2305892
293.1342263	298.2394451
293.1296367	298.2614273
293.1372306	298.2690872
293.1307218	298.2678054
293.1408751	298.2430213
293.14335	298.1947769
293.1455201	298.1495231
293.1337261	298.1466468
293.1402072	298.1457866
293.1404858	298.1594699
293.1488015	298.1675094
293.151361	298.16091
293.1509716	298.1254829
293.1502483	298.1208213
293.1464652	298.1482872
293.1512502	298.1654876
293.1518627	298.1686367
293.1472717	298.1544631
293.1505822	298.2327293
293.1526692	298.3404964
293.1566462	298.4575466
293.1486353	298.5221446
293.1618206	298.4264797
293.1622654	298.4116729
293.1645464	298.3898834
293.1681063	298.4017547
293.1690528	298.357077
293.1593166	298.2910255
293.1634336	298.2356399
293.1658545	298.1915649
293.1750891	298.1419147
293.1769806	298.1119865
293.1779826	298.1189579
293.1775086	298.093367
293.1753954	298.0488151
293.183962	298.0430149
293.1830169	297.939484
293.1785659	297.8201583
293.1880236	297.8102363
293.1841851	297.8093055
293.1883022	297.8301128
293.1877728	297.8972972
293.1875234	297.9333747
293.1920021	297.9953121
293.1969257	298.0263618
293.1896089	298.0785259
