293.7936763	298.4100936
293.796736	298.4004291
293.7932315	298.3671726
293.7995186	298.3549388
293.7896424	298.2933238
293.8109787	298.2735828
293.8099214	298.2735904
293.8063337	298.2856296
293.8066108	298.308369
293.8028832	298.3340457
293.8087532	298.41515
293.811896	298.454243
293.8234961	298.4701103
293.8184049	298.4769023
293.8212706	298.4948925
293.8192682	298.5048355
293.8235792	298.5333446
293.8221325	298.5151409
293.834122	298.5084423
293.8602637	298.5095695
293.8602973	298.4049629
293.8726484	298.3624443
293.8893937	298.3230022
293.8977109	298.3191036
293.9090602	298.2316211
293.9289483	298.1527694
293.9417443	298.087376
293.9567658	298.0440486
293.965417	298.0301994
293.9758751	298.0792011
293.9828302	298.0404685
294.0000757	298.0279258
294.0136782	298.0356582
294.0260016	298.0646881
294.0377403	298.1501487
294.0550427	298.2027305
294.0603556	298.2394813
294.0769332	298.2381061
294.0831649	298.2265094
294.0947081	298.2345108
294.1058634	298.2778495
294.1162107	298.2858032
294.1324835	298.2957691
294.1493133	298.30983
294.1557944	298.3076747
294.1713162	298.2726806
294.1699526	298.2212985
294.1842784	298.1998218
294.2016362	298.1665462
294.2069491	298.1609519
294.2262539	298.1523403
294.2419973	298.0368141
294.2416925	297.9511627
294.2596891	297.901583
294.2723465	297.8901485
294.2827492	297.8921207
294.3040287	297.905989
294.3121797	297.915541
294.310399	297.9509452
294.3271165	298.000439
294.3419995	298.0324024
294.3546831	298.0319961
294.3713453	298.0580162
294.3888417	298.0801147
294.3920137	298.0891593
294.4050313	298.1318267
294.4133763	298.1460384
294.4230294	298.1589054
294.4339046	298.1704124
294.4446428	298.1961006
294.4560475	298.2154621
294.4676752	298.2012351
294.4767435	298.1845649
294.4899566	298.1361869
294.4998037	298.1057914
294.5124874	298.1184886
294.5332943	298.1178287
294.5411667	298.1032833
294.5509307	298.1203025
294.5611671	298.1871131
294.5772999	298.2206863
294.5858126	298.2083724
294.5986917	298.196997
294.6049773	298.1525711
294.6166328	298.1716522
294.6189415	298.1093486
294.6434484	298.1523345
294.6450336	298.1409057
294.6614464	298.1571697
294.6686232	298.1455425
294.679109	298.1363281
294.6957712	298.1482051
294.7011119	298.1491512
294.713991	298.140076
294.7297358	298.1181205
294.7444787	298.1038764
294.7527682	298.118214
294.758332	298.134024
294.7711819	298.1872657
294.785814	298.1727127
294.7889569	298.1484664
294.8013634	298.1334709
294.8193892	298.1226181
294.8286238	298.0414203
294.8344384	297.9928325
294.852101	298.0126365
294.8645076	298.0790943
294.8760522	298.1005634
294.8914062	298.1202301
294.9074004	298.1563419
294.9175538	298.1830772
294.9319627	298.2392982
294.9386116	298.2643398
294.9470396	298.3062767
294.9529374	298.3365539
294.9597248	298.3223327
294.9735766	298.2672275
295.0024222	298.193909
295.0068732	298.1538089
295.0046477	298.1540588
295.0158861	298.1740383
295.0243696	298.199673
295.032382	298.1992248
295.0468187	298.213364
295.061283	298.1942123
295.0715749	298.1940311
295.0792242	298.2084316
295.0881817	298.214785
295.0985013	298.2141098
295.1117698	298.2077163
295.1248443	298.2028602
295.1352747	298.164492
295.1547472	298.1563915
295.1649006	298.1591037
295.1666244	298.1697429
295.1800606	298.1682037
295.1852058	298.1809982
295.1961934	298.1805194
295.2077103	298.1828807
295.2196706	298.1796401
295.2308536	298.173817
295.2417303	298.1726345
295.2579185	298.1605438
295.2686567	298.1348861
295.2888788	298.1350502
295.2881277	298.1526931
295.2983088	298.1599544
295.3052624	298.1651119
295.3116881	298.1562522
295.3335801	298.1241916
295.3395055	298.1087898
295.3520507	298.10722
295.3523569	298.096331
295.3592551	298.0884441
295.3878791	298.1008914
295.3952498	298.1018318
295.4013415	298.1079792
295.4141652	298.1154502
295.4283247	298.1220439
295.4390614	298.170132
295.4415655	298.200457
295.4475726	298.2302898
295.4692429	298.1820301
295.4765582	298.123627
295.4916351	298.0788845
295.4969758	298.1051048
295.5109122	298.1451667
295.5262939	298.1745456
295.5315791	298.217213
295.5421773	298.2459987
295.5491047	298.2744163
295.5564754	298.2874511
295.5697716	298.298983
295.5806483	298.3002418
295.5924424	298.2999481
295.6062402	298.2896484
295.6088537	298.2893032
295.618396	298.3147109
295.6319415	298.3274387
295.6409544	298.3397335
295.6495502	298.3410781
295.6563376	298.3285392
295.6637652	298.3328746
295.6759486	298.3328613
295.6905792	298.3489974
295.7026518	298.3383945
295.7083265	298.3550113
295.7253226	298.4083637
295.7299122	298.4276298
295.7471315	298.4377502
295.7612341	298.4210876
295.7660745	298.4076179
295.7734453	298.3770488
295.7868538	298.3716491
295.7946139	298.3793338
295.8064925	298.3773616
295.8144481	298.4068244
295.828717	298.4222167
295.8316105	298.4305366
295.8446835	298.3955692
295.8660753	298.3209976
295.8577026	298.2711166
295.867856	298.2529758
295.8840442	298.2599872
295.8933356	298.2479995
295.9083294	298.2177871
295.9220427	298.2114871
295.9283575	298.247824
295.9340598	298.2742828
295.9389834	298.2540802
295.9509714	298.2713111
295.9700268	298.2762893
295.9805972	298.2365077
295.9944768	298.2270168
296.0077176	298.2163394
296.0101662	298.2016185
296.0293864	298.198357
296.0339483	298.1901725
296.0480524	298.1650489
296.0499994	298.1665462
296.0612932	298.1560825
296.0671618	298.1386455
296.0782616	298.1395687
296.0910284	298.1499179
296.1039075	298.1498893
296.1218224	298.1406806
296.125744	298.1527008
296.1398744	298.0949157
296.1500555	298.1185726
296.1676365	298.1394752
296.17256	298.1047653
296.175926	298.125933
296.1850774	298.1329311
296.2019058	298.1445335
296.20644	298.1120704
296.2165102	298.0670684
296.2084715	298.0006202
296.2288876	297.9169048
296.2445493	297.9165042
296.2520323	297.9143585
296.2629353	297.957825
296.2720036	297.993645
296.2776228	298.0128673
296.2920041	298.0239795
296.309585	298.0530227
296.3168726	298.1020626
296.3197092	298.0998805
296.3274985	298.1680015
296.3492227	298.2176975
296.3533675	298.2470935
296.3649676	298.264458
296.3740636	298.3004478
296.3870258	298.3042129
296.3979857	298.3123992
296.3973746	298.4083446
